customer_id,device_id,login_time,logout_time,login_status,login_method,ip_address,location,failed_attempts,session_id,login_city,login_state,login_country,logout_reason,is_suspicious
890,378.0,2026-07-16 06:37:40,2026-07-16 10:25:40,Success,Password,136.61.186.224,Ghaziabad,0,SES_F804388197C84AA3B28C636A8BF7384B,Nanded,Arunachal Pradesh,India,User Logout,0
253,507.0,2025-12-24 01:44:01,2025-12-24 07:11:01,Success,Fingerprint,81.227.255.214,Amaravati,0,SES_E0ACB3F45DEF47129D31655D5C4839C4,Bareilly,Uttar Pradesh,India,Session Timeout,0
764,1841.0,2026-01-02 20:42:27,2026-01-02 21:48:27,Success,Face ID,205.234.104.174,Guntur,0,SES_E3987353899E4D809F7DA4FEC1D5574C,Gudivada,Uttar Pradesh,India,User Logout,0
168,739.0,2025-06-25 06:59:38,2025-06-25 15:56:38,Success,Fingerprint,92.235.73.155,Satna,0,SES_074F1B5CFE3D4A3299C4C3C64ACFBA5C,Ahmedabad,Meghalaya,India,Session Timeout,0
194,997.0,2025-11-25 22:12:32,2025-11-26 09:08:32,Success,OTP,88.113.118.235,Singrauli,0,SES_1E4237C3D8444DE787EB27CF5F71507A,Anantapuram,Uttar Pradesh,India,User Logout,0
579,503.0,2026-02-26 08:21:23,2026-02-26 16:48:23,Success,OTP,77.109.177.60,Naihati,0,SES_C3CE4ABCCFF44406BD3AD387AE261B83,Tiruppur,Goa,India,Session Timeout,0
572,356.0,2026-03-03 17:03:41,2026-03-03 23:39:41,Success,OTP,33.191.165.209,Noida,0,SES_67BF0DE62FEC4AD0BC80D937F2F1F3B7,Guntakal,Jharkhand,India,User Logout,0
348,80.0,2026-02-03 04:16:17,2026-02-03 15:11:17,Success,Face ID,182.107.46.110,Vellore,0,SES_7895B9D36E4641C797D39BFA2F2639D6,Hubli–Dharwad,Odisha,India,Session Timeout,0
310,1333.0,2026-04-20 00:43:39,2026-04-20 10:52:39,Success,Password,161.24.206.84,Aizawl,0,SES_E644F8DD2C7C48A088988BCEF24A270E,Amritsar,Himachal Pradesh,India,User Logout,0
488,970.0,2026-02-25 10:45:21,2026-02-25 11:06:21,Success,OTP,23.108.224.58,Faridabad,0,SES_23A4EBC723ED499699D85CD3D6EC5F65,Ramgarh,Tamil Nadu,India,Session Timeout,1
939,1068.0,2026-01-14 13:29:03,2026-01-14 20:02:03,Success,Password,44.46.250.207,Junagadh,0,SES_1BFCF4491A1D4F85A4EC72E78BC4140E,Tirunelveli,Kerala,India,Session Timeout,0
334,1185.0,2026-08-01 20:42:47,2026-08-02 06:12:47,Success,Password,5.204.11.1,Raebareli,0,SES_81A28D3287ED409D8ECECFDFE63218B6,Dhanbad,Himachal Pradesh,India,Forced Logout,0
841,1349.0,2025-01-28 04:12:19,,Failed,Password,11.43.234.139,Moradabad,4,SES_CA2D23F497FB43C987AFD80A5AEF2E97,Rajkot,Gujarat,India,,0
61,,2026-03-02 15:22:19,2026-03-02 17:52:19,Success,Password,98.227.33.10,Bidhannagar,0,SES_D2D6D79B2383451CA04B2FC247451DAE,Bellary,Jharkhand,India,User Logout,0
558,608.0,2026-06-21 03:39:33,2026-06-21 12:04:33,Success,OTP,28.96.227.96,Unnao,0,SES_26F3E5F110AF406E9A7BF524ACB5AFF6,Nizamabad,Nagaland,India,Session Timeout,0
844,1886.0,2025-12-23 04:44:03,2025-12-23 13:34:03,Success,Password,223.246.232.19,Thiruvananthapuram,0,SES_0756A9B26AA947B7AC2690FD43D121B1,Farrukhabad,Kerala,India,Session Timeout,0
334,629.0,2026-04-29 19:50:57,2026-04-29 21:49:57,Success,Password,129.131.127.19,Chandigarh,0,SES_0A116ECE52C24BB0A7DF94B68A9415E6,Medininagar,Andhra Pradesh,India,User Logout,0
454,1526.0,2025-01-26 05:19:37,2025-01-26 06:22:37,Success,Password,128.117.34.195,Bikaner,0,SES_2B05728C65744E709838120397890B74,Etawah,Andhra Pradesh,India,User Logout,0
341,1136.0,2025-05-31 00:44:21,2025-05-31 07:31:21,Success,OTP,156.190.199.108,Pudukkottai,0,SES_016C4D445A19431DB101D1897DB7E28F,Kharagpur,Kerala,India,Session Timeout,0
140,581.0,2025-12-13 05:27:47,2025-12-13 08:42:47,Success,OTP,196.68.132.83,Eluru,0,SES_E3FDD35C527F4B0D98725CB9AA4AD92D,Purnia,Andhra Pradesh,India,Session Timeout,0
62,301.0,2026-04-24 04:28:29,2026-04-24 11:54:29,Success,Fingerprint,132.103.110.95,Bhalswa Jahangir Pur,0,SES_DEDEF6A9483D4F0589C7BDEDB633FF4D,Haldia,Arunachal Pradesh,India,Forced Logout,1
971,212.0,2025-11-28 08:34:45,2025-11-28 18:18:45,Success,Password,185.24.89.11,Firozabad,0,SES_A33D524065C546A8ADFB43D808E3B476,Bangalore,Haryana,India,User Logout,0
569,1809.0,2026-06-01 07:24:56,2026-06-01 09:45:56,Success,Fingerprint,206.94.230.167,Sambalpur,0,SES_7147D8CF91D6402C85729D256EA6D4B8,Kadapa,Meghalaya,India,User Logout,0
182,525.0,2025-05-14 05:15:35,2025-05-14 05:54:35,Success,Password,45.120.51.82,Jodhpur,0,SES_67284C5955CE495D8E56E7161FBC7DAA,Indore,Karnataka,India,User Logout,0
178,1587.0,2026-07-26 08:33:10,2026-07-26 09:59:10,Success,Password,104.250.181.72,Madurai,0,SES_A0670A78A836465DBEA1368D7F99802B,Kalyan-Dombivli,Punjab,India,Session Timeout,0
86,1018.0,2026-05-06 01:15:06,,Blocked,Fingerprint,201.20.182.58,Jalgaon,3,SES_9276AF453BA04F0E8E6DE9963C650C5F,Shahjahanpur,Haryana,India,,1
444,833.0,2025-04-08 14:38:46,2025-04-08 22:15:46,Success,OTP,198.85.17.102,Aurangabad,0,SES_D0178F8C239448C9938A7A609BAA81D8,Ramgarh,Gujarat,India,Session Timeout,0
858,1012.0,2025-09-10 19:18:16,2025-09-11 06:00:16,Success,OTP,134.64.227.69,Nagaon,0,SES_C48547606FDB4FF383A38395C11D2C9F,Bhilai,Haryana,India,Forced Logout,0
180,507.0,2026-04-14 09:35:05,2026-04-14 14:02:05,Success,Password,23.139.223.207,Machilipatnam,0,SES_03851CB07ADA4E70BCCE56B63E538F76,Mau,Gujarat,India,Forced Logout,0
890,363.0,2025-09-08 06:06:01,2025-09-08 10:32:01,Success,OTP,151.100.203.62,Tiruppur,0,SES_C072300B074D4CC691B4D2F77EE3161F,Ballia,Arunachal Pradesh,India,User Logout,0
629,,2025-05-15 04:52:54,2025-05-15 11:58:54,Success,Password,87.4.165.134,Mango,0,SES_19F4DF409E544338B19B4DDE7CD3A861,Delhi,Haryana,India,Forced Logout,0
576,657.0,2026-05-30 15:38:03,2026-05-31 02:16:03,Success,OTP,50.149.48.188,Kishanganj,0,SES_F2043998609F48BFAB4E2D1C2812C089,Kamarhati,Haryana,India,Session Timeout,0
442,904.0,2025-03-09 15:42:48,2025-03-09 19:43:48,Success,Fingerprint,90.155.158.41,Dharmavaram,0,SES_C5DB931A075948CD933C8F1CE8D28D8D,Bhalswa Jahangir Pur,Mizoram,India,Session Timeout,0
161,1034.0,2025-09-13 14:00:51,2025-09-13 21:45:51,Success,Fingerprint,108.17.200.98,Asansol,0,SES_7EA69CF737384DBFA66786D32D613AEC,Katihar,West Bengal,India,User Logout,0
939,1134.0,2026-01-29 08:27:53,,Failed,OTP,192.217.191.50,Surendranagar Dudhrej,4,,Imphal,Karnataka,India,,0
876,420.0,2025-02-26 07:08:57,2025-02-26 07:42:57,Success,Password,12.77.159.238,Gorakhpur,0,SES_0A22458FD208424C8F2D92F868ADD05C,Pimpri-Chinchwad,Tripura,India,User Logout,0
250,351.0,2026-07-22 09:15:03,2026-07-22 17:23:03,Success,Password,80.140.166.232,Akola,0,SES_5AD4305C55F7480998DB43EEB3E04F0D,Bhusawal,Arunachal Pradesh,India,User Logout,0
198,1751.0,2026-05-10 17:09:09,2026-05-10 20:04:09,Success,Fingerprint,7.200.96.115,Salem,1,SES_80C73B41F6844811B3F8BF5816B190A2,Anand,Arunachal Pradesh,India,User Logout,0
33,213.0,2025-11-05 00:39:17,2025-11-05 07:04:17,Success,OTP,120.141.27.245,Kirari Suleman Nagar,0,SES_0426C7FA41D54D14B8D1BFFDC914AA0B,Guntakal,Telangana,India,Forced Logout,0
967,,2026-05-10 04:38:55,2026-05-10 11:31:55,Success,OTP,104.209.183.13,Shahjahanpur,0,SES_09B0A14A4B774540980B115BFC35FD88,Sambalpur,Karnataka,India,User Logout,0
674,717.0,2025-05-02 16:20:42,2025-05-03 02:43:42,Success,OTP,16.139.46.194,Firozabad,0,SES_7A6179DF88FB4191BF50ADAEE0C55C49,Nadiad,Sikkim,India,Session Timeout,0
134,1522.0,2026-04-03 18:32:26,2026-04-04 02:39:26,Success,Password,132.187.92.64,Giridih,0,SES_1D07739CA5B241B58E24320653935AA9,Avadi,Haryana,India,User Logout,0
14,768.0,2026-07-07 05:14:04,2026-07-07 09:14:04,Success,Fingerprint,90.204.122.233,Patna,0,SES_D5695086CEC34B3CB3E0C8E201A03431,Jamnagar,Arunachal Pradesh,India,User Logout,0
65,1376.0,2025-12-09 17:23:31,2025-12-09 18:01:31,Success,Password,41.121.39.210,Ballia,0,SES_B10F9F9A75744C5C93512B5DAC338E8A,Vadodara,Uttarakhand,India,Session Timeout,0
582,81.0,2025-11-22 03:29:56,2025-11-22 14:52:56,Success,Face ID,37.255.56.224,Dehri,0,SES_64CFF420A32B42A38F3484A6C398015E,Gopalpur,Tripura,India,User Logout,0
685,,2025-01-18 18:11:53,,Blocked,OTP,92.159.197.18,Deoghar,4,,Madanapalle,Uttarakhand,India,,1
153,1224.0,2026-04-19 01:20:40,2026-04-19 08:47:40,Success,OTP,109.87.26.209,Mangalore,0,SES_717661B61B614F2AAC1229B521DE7E25,Latur,Assam,India,User Logout,0
10,148.0,2025-01-08 22:54:47,2025-01-09 01:05:47,Success,Password,115.93.97.62,Guntur,0,SES_968C547E63F845938C1FF341F701946B,Burhanpur,Goa,India,User Logout,0
389,,2025-05-30 18:22:39,2025-05-31 00:25:39,Success,Fingerprint,15.249.244.187,Phagwara,0,SES_C4508B441D3C4CAAAAE81C6F9C277A36,Silchar,Uttar Pradesh,India,User Logout,0
707,1895.0,2025-06-30 11:07:51,2025-06-30 17:59:51,Success,Face ID,28.186.31.127,Danapur,0,SES_30368B0FEF574979BB91D950C1316658,Katihar,Haryana,India,User Logout,0
123,,2025-04-01 03:45:45,2025-04-01 13:01:45,Success,OTP,56.26.39.11,Ujjain,0,SES_0A2A06903144438F8E7098A83694BBA3,Pali,Mizoram,India,User Logout,0
422,1403.0,2025-01-27 00:32:18,2025-01-27 11:09:18,Success,Fingerprint,173.100.34.149,Cuttack,0,SES_E4B5453A62C8463790B80F07EFE8699A,Adoni,West Bengal,India,Session Timeout,0
946,1252.0,2026-06-20 17:21:33,2026-06-21 01:19:33,Success,OTP,55.229.210.175,Rajahmundry,0,SES_7D928E1BC3594A518209C4AC96583EE4,Suryapet,Telangana,India,User Logout,0
181,,2025-07-25 16:06:59,2025-07-25 19:13:59,Success,OTP,6.17.165.184,Kavali,0,SES_E4A07DEB358B4547B91A57F72D8AADCA,Ambala,Uttarakhand,India,Session Timeout,0
503,1904.0,2025-08-15 15:12:01,2025-08-16 00:36:01,Success,Password,14.6.221.113,Bhopal,0,SES_B0E8DC41EE8243B8808A4AE3B6BE04A5,Kottayam,Madhya Pradesh,India,Session Timeout,0
611,1923.0,2025-11-30 06:34:26,2025-11-30 09:11:26,Success,Face ID,39.227.121.145,Begusarai,0,SES_FC4912D984B64490B9AF317EC5D3DA2B,Jamshedpur,Goa,India,Session Timeout,0
712,,2026-05-20 04:45:49,2026-05-20 07:06:49,Success,Password,218.255.27.199,Jaunpur,0,SES_AE533367385349C8992906203F5F5A53,Anantapuram,Sikkim,India,User Logout,0
134,1150.0,2025-03-20 02:55:21,2025-03-20 10:09:21,Success,OTP,47.37.30.56,Ulhasnagar,0,SES_B038CAF6C37D4627830AB0868EECEADF,Ranchi,Manipur,India,User Logout,0
780,1267.0,2025-01-07 14:31:04,2025-01-07 17:10:04,Success,Fingerprint,120.52.167.94,Bihar Sharif,0,SES_5152787D47A34DFEBCBF1C73E6A7467E,Phagwara,Rajasthan,India,User Logout,0
984,897.0,2026-06-17 16:42:20,2026-06-17 21:33:20,Success,Fingerprint,145.246.129.9,Gudivada,0,SES_50CC54CCB4B24AE283A071C8E135F30B,Akola,Jharkhand,India,User Logout,0
837,719.0,2025-01-28 13:14:09,2025-01-28 21:45:09,Success,OTP,174.89.10.172,Kochi,0,SES_D04459A7D993451B84C3599A7ED20292,Kadapa,Meghalaya,India,Session Timeout,0
239,628.0,2026-04-24 12:41:59,2026-04-24 22:51:59,Success,Password,34.243.64.180,Belgaum,0,SES_AC03FFE98F8444198A090CF1FABC211F,Ulhasnagar,Goa,India,User Logout,0
963,1597.0,2025-05-16 02:21:45,2025-05-16 07:08:45,Success,OTP,45.34.231.240,Latur,0,SES_F73FBFFD91594FDC80AEB1FCBAF8B9FC,Bareilly,Madhya Pradesh,India,User Logout,0
487,898.0,2025-11-05 10:53:29,2025-11-05 13:25:29,Success,OTP,33.98.150.188,Junagadh,0,SES_253ABCE3E91840DE869909EE9FE2F9EE,Mumbai,Arunachal Pradesh,India,User Logout,0
901,718.0,2025-01-19 23:49:28,2025-01-20 00:24:28,Success,Password,42.143.223.203,Sonipat,0,SES_D94218A14AAE410F8FB01ABEFC9838C4,Patiala,Punjab,India,User Logout,0
63,998.0,2025-11-06 14:30:40,2025-11-06 22:41:40,Success,Password,6.235.112.215,Raichur,0,SES_8B757AB42A504211B033D2374CC7B6BC,Bidar,Himachal Pradesh,India,User Logout,0
900,493.0,2025-07-18 01:09:07,2025-07-18 10:32:07,Success,Password,35.89.81.56,Aurangabad,0,SES_F23CFB80143D4CC88ED566472FE1015A,Katni,Haryana,India,Session Timeout,0
402,1017.0,2025-11-26 09:58:14,2025-11-26 17:47:14,Success,OTP,172.138.211.85,Bhubaneswar,0,SES_C88F3E70CA494F0B88AE188DD1FF5A34,Latur,Uttar Pradesh,India,User Logout,0
669,1763.0,2025-04-30 14:49:51,2025-04-30 20:12:51,Success,OTP,180.159.1.144,Sasaram,0,SES_A024CEBCB4FA444D85D7959291DCD8FA,Nellore,Assam,India,User Logout,0
636,920.0,2025-07-13 03:18:39,2025-07-13 07:52:39,Success,OTP,107.145.100.133,Solapur,0,SES_51506CDB316E45B9B88F2AAA0F3753EE,Pondicherry,Karnataka,India,Session Timeout,0
170,662.0,2025-08-08 04:49:51,2025-08-08 14:12:51,Success,Password,193.161.75.201,Singrauli,0,SES_C389D4FD66C6456D936350BA53AB3DA8,Kolhapur,Uttarakhand,India,User Logout,0
120,726.0,2026-03-25 19:02:50,2026-03-26 01:33:50,Success,Face ID,170.179.106.199,Amritsar,0,SES_18079D9119594C4DAE3F516AE59A48EE,Anand,Meghalaya,India,User Logout,0
78,1432.0,2025-09-28 11:40:19,2025-09-28 13:24:19,Success,Fingerprint,79.236.67.176,Ghaziabad,0,SES_64BFBEDF24AA47738C4B22C5FC3FE533,Ulhasnagar,Punjab,India,Session Timeout,0
740,1760.0,2025-02-19 04:56:51,2025-02-19 12:50:51,Success,OTP,112.114.67.166,Dibrugarh,0,SES_DC16D14907284A0DBED898088243721C,Panipat,Himachal Pradesh,India,Session Timeout,0
953,1106.0,2026-08-17 08:58:30,2026-08-17 10:01:30,Success,Password,197.81.125.45,Kulti,0,SES_73A9918AE8C14768AE5ADA9DB089245A,Ghaziabad,Jharkhand,India,Session Timeout,0
943,1425.0,2026-05-28 21:29:08,2026-05-29 04:29:08,Success,Password,124.139.103.28,Bongaigaon,0,SES_7C42DF7243F14E7DA2FA9C7FE22E3534,Dindigul,Gujarat,India,User Logout,0
895,1326.0,2026-05-13 16:44:35,2026-05-13 23:23:35,Success,OTP,176.203.235.207,Bokaro,0,SES_BA6F9BD268744280870A54A0627B7F85,Yamunanagar,Rajasthan,India,Forced Logout,0
827,494.0,2025-12-14 16:46:36,2025-12-15 02:14:36,Success,Fingerprint,222.201.232.151,Bhavnagar,0,SES_4464AF548D224C5FBD4940562D54FB30,Kochi,Madhya Pradesh,India,User Logout,0
785,664.0,2025-10-11 09:26:02,2025-10-11 10:38:02,Success,Password,66.236.69.242,Bhatpara,0,SES_4353C6EC1E7A4C99BECCC6CD4D8B7E1C,Nellore,Meghalaya,India,User Logout,0
964,1604.0,2026-06-04 08:35:59,2026-06-04 16:33:59,Success,Password,181.50.33.222,Mysore,0,SES_A2C150F7DC40421191A19CE87FACB4AB,Aizawl,Sikkim,India,User Logout,0
952,472.0,2025-12-01 15:35:12,2025-12-01 19:06:12,Success,Fingerprint,17.142.13.254,Chapra,0,SES_DDA1FB09177D43539514F9EF3FFE3A07,Bhiwandi,Odisha,India,Session Timeout,0
40,1307.0,2025-08-19 01:07:12,2025-08-19 04:12:12,Success,Fingerprint,112.139.116.48,Saharanpur,0,SES_797992881D53492C87EB302FCE247598,Ambarnath,West Bengal,India,User Logout,0
43,1721.0,2025-05-24 14:06:33,2025-05-24 19:38:33,Success,Fingerprint,186.249.233.103,Jamnagar,0,SES_B258ABFD2086485CBDB5417F31271D78,Sultan Pur Majra,Assam,India,User Logout,0
389,1651.0,2025-08-12 15:12:24,2025-08-12 21:12:24,Success,Face ID,148.61.19.143,Serampore,0,SES_8CC974865DD94459A38634AC4AD73FD0,Gandhidham,Punjab,India,User Logout,0
85,318.0,2026-04-21 12:50:38,2026-04-21 18:56:38,Success,OTP,117.212.127.2,Srikakulam,0,SES_CD8249C9CF0B40CE86C7CBE43D3CE9AB,Gulbarga,Manipur,India,Session Timeout,0
979,,2025-12-04 12:35:41,2025-12-05 00:13:41,Success,Fingerprint,221.224.125.126,Srinagar,0,SES_626604C387044B818FD44BEE005EE91D,Tadepalligudem,Punjab,India,User Logout,0
138,994.0,2025-05-01 17:47:52,2025-05-02 03:49:52,Success,Password,14.55.78.45,Delhi,0,SES_92FD02BD616044E19F3DCB9148587C8B,Bidhannagar,Odisha,India,Session Timeout,0
458,1951.0,2025-11-15 18:55:20,2025-11-15 21:16:20,Success,OTP,25.171.164.56,Raiganj,0,SES_C427FEC2CCD94FA4A26563AF4F6B52EE,Jaunpur,Bihar,India,User Logout,0
160,531.0,2026-07-11 03:33:31,2026-07-11 04:11:31,Success,Password,169.232.47.71,Madurai,0,SES_3A3A941BD63B41FFAC5BC2C92871CDAF,Chandigarh,Mizoram,India,Forced Logout,0
399,1836.0,2026-02-01 06:36:31,2026-02-01 17:37:31,Success,Password,53.75.48.64,Phusro,0,SES_4F4A3240F3244BEDBCC9B7D6754873FD,Fatehpur,Himachal Pradesh,India,Session Timeout,0
129,1068.0,2026-04-19 13:35:52,2026-04-19 19:17:52,Success,OTP,221.129.181.83,Guna,0,SES_AB419532802047C294E271FFCCF7D106,Mirzapur,Gujarat,India,User Logout,0
566,1641.0,2025-05-02 07:32:32,2025-05-02 10:25:32,Success,Password,189.115.200.99,Jabalpur,0,SES_A7DE7A895BC148259364AFA1EC2C3B7E,Kamarhati,Arunachal Pradesh,India,Forced Logout,0
400,64.0,2026-02-13 18:53:24,2026-02-14 03:53:24,Success,Face ID,104.64.66.103,Srikakulam,0,SES_6318CCBF9F2E4047B2595EB41FD2D12F,Malegaon,Maharashtra,India,Session Timeout,0
273,1144.0,2025-11-13 12:37:10,2025-11-13 21:16:10,Success,Password,85.65.141.140,Phusro,0,SES_6533AD54CE484CC9AFB557CD7DAB7082,Dharmavaram,Bihar,India,User Logout,0
176,1567.0,2026-04-27 06:15:04,2026-04-27 16:29:04,Success,OTP,129.198.215.124,Ghaziabad,0,SES_2CAD2EEF2163454A9D52C396463F5607,Hajipur,Kerala,India,Forced Logout,0
297,1630.0,2025-07-04 21:48:47,2025-07-04 23:54:47,Success,Password,155.233.237.124,Kulti,0,SES_E914FD7E6583475CAB57D214A00AB483,Bahraich,Madhya Pradesh,India,Session Timeout,0
915,26.0,2025-10-15 08:25:19,2025-10-15 18:48:19,Success,Fingerprint,223.218.92.30,Thiruvananthapuram,0,SES_66063089FDF24E04AFD38DE28EF53C71,Tadepalligudem,Uttarakhand,India,Forced Logout,0
776,1954.0,2026-06-06 14:21:39,,Failed,Password,32.176.245.142,Satara,3,,Bhusawal,Meghalaya,India,,0
685,415.0,2026-05-13 14:57:26,2026-05-13 17:09:26,Success,Face ID,121.67.95.24,Hubli–Dharwad,0,SES_F3DA633ABEC8413E97BFE90E8198DE3B,Kolkata,Maharashtra,India,Session Timeout,0
418,544.0,2025-05-17 10:33:00,2025-05-17 15:05:00,Success,OTP,148.245.252.211,Jhansi,0,SES_99A5212BD97C40DDB034D55705B97875,Udupi,Karnataka,India,User Logout,0
241,305.0,2025-10-24 15:39:32,2025-10-25 03:19:32,Success,OTP,93.117.66.204,Vijayawada,0,SES_3383696CB166474A990D40C43B684F44,Solapur,Sikkim,India,User Logout,0
255,1925.0,2025-10-28 08:08:18,2025-10-28 12:07:18,Success,OTP,162.77.106.17,Parbhani,0,SES_F37FEAABFA3A40F2A85D1D7D1FE8346D,Mira-Bhayandar,Gujarat,India,User Logout,0
405,1293.0,2026-08-13 19:30:35,2026-08-13 22:31:35,Success,Fingerprint,210.61.174.114,Korba,0,SES_3C2092335ABD4A8F9B91AD4D7E0492DA,Khora ,Punjab,India,Forced Logout,0
635,1358.0,2025-10-25 01:18:02,2025-10-25 12:53:02,Success,Face ID,85.211.143.68,Kishanganj,0,SES_5D0FEFDCED17454CAB24C510488226C0,Bhiwandi,Meghalaya,India,User Logout,0
384,1071.0,2025-09-23 17:51:24,,Failed,Password,159.27.201.164,Chapra,2,SES_5170722396FF47D2BF1CED4682289211,Korba,Punjab,India,,0
346,1650.0,2026-05-25 17:51:59,2026-05-25 22:44:59,Success,Fingerprint,29.110.188.208,Moradabad,0,SES_02A06B8A251844A39A4AE570BA5700B4,Kurnool,Karnataka,India,User Logout,0
243,18.0,2025-11-24 12:04:35,,Failed,OTP,76.73.186.84,New Delhi,3,,Gangtok,Telangana,India,,0
351,1713.0,2025-05-17 17:01:58,2025-05-18 03:11:58,Success,OTP,123.95.157.43,Mangalore,0,SES_CC6A74654AE94864A75DA38937E3FA2E,Dibrugarh,Sikkim,India,Session Timeout,0
97,26.0,2025-02-03 18:12:51,2025-02-04 03:35:51,Success,Password,19.52.111.45,Rohtak,0,SES_77EFA26883C04F9C8A1179875F852984,Jamshedpur,Arunachal Pradesh,India,User Logout,0
227,941.0,2025-02-10 00:36:03,2025-02-10 03:14:03,Success,Password,94.184.188.243,Dharmavaram,0,SES_77B10D205D7A428C890FC5ECD8B98ABB,Bhavnagar,Jharkhand,India,User Logout,0
66,,2025-12-30 14:33:51,,Failed,Fingerprint,28.61.46.216,Tiruvottiyur,1,SES_FE187A49BE174EA5AC9266A26C76759A,Kulti,Chhattisgarh,India,,0
121,1951.0,2026-04-12 09:12:07,2026-04-12 19:36:07,Success,Password,16.10.114.190,Jalgaon,0,SES_9BBF6D43F9304CFAA0F02356AEC8AC3C,Chennai,Odisha,India,User Logout,0
36,96.0,2025-05-09 23:52:13,2025-05-10 07:41:13,Success,Password,23.119.43.228,Ahmednagar,0,SES_473A6E5B6D33441D9D24769BC679BE20,Salem,Goa,India,User Logout,0
407,882.0,2025-10-06 21:06:27,2025-10-07 08:46:27,Success,Fingerprint,38.232.17.50,Thrissur,0,SES_52D58EAE6E384D90AACCFA73FFBC66AE,Belgaum,Himachal Pradesh,India,User Logout,0
581,,2025-10-25 19:00:21,2025-10-25 20:44:21,Success,Password,214.242.73.191,Purnia,0,SES_F8A643B3C3904665BD8E0716E7CBA90C,Karawal Nagar,Uttar Pradesh,India,User Logout,0
25,1773.0,2025-12-08 22:17:56,2025-12-09 09:18:56,Success,Face ID,111.2.186.235,Bhilai,2,SES_27989206CD464C3091594FFAB7D25439,Barasat,Goa,India,User Logout,0
689,67.0,2025-02-23 22:53:07,2025-02-24 05:35:07,Success,Fingerprint,99.66.81.217,Rajahmundry,0,SES_6DB11D35E15D44CE9FB1EB360648B294,Nizamabad,Gujarat,India,User Logout,0
699,,2026-05-21 21:06:12,2026-05-22 08:36:12,Success,OTP,105.63.176.25,Ratlam,0,SES_2821F9E2C4AB4E3AA751477683C404B6,Mathura,Arunachal Pradesh,India,Forced Logout,0
788,,2025-01-02 04:21:47,2025-01-02 08:58:47,Success,Password,70.43.240.35,Bareilly,0,SES_E04B8677008745EABF14066A11490F1A,Chandrapur,Himachal Pradesh,India,User Logout,0
799,863.0,2026-06-04 09:34:00,2026-06-04 19:47:00,Success,Fingerprint,186.114.246.37,Eluru,0,SES_54F26D82DBAB48618F18BB98AC20480E,Nashik,Maharashtra,India,User Logout,0
262,,2026-04-07 12:59:34,2026-04-07 23:44:34,Success,OTP,74.21.223.191,Haldia,0,SES_770DEE30722748078D4A9F3E018DC180,Jehanabad,Jharkhand,India,Session Timeout,0
146,1363.0,2026-06-17 18:00:52,2026-06-18 03:06:52,Success,OTP,78.185.233.71,Khandwa,0,SES_92EE19A82B4D443A8B8B53E1EDC71457,Dhule,Madhya Pradesh,India,Forced Logout,0
960,,2025-01-24 03:02:28,2025-01-24 13:10:28,Success,OTP,195.44.246.97,Dhule,0,SES_05CE0A99FD1B4E3B9A2A2B252D81CD94,Anantapuram,Goa,India,User Logout,0
585,1270.0,2026-02-18 02:47:17,2026-02-18 09:01:17,Success,Fingerprint,8.71.147.20,Serampore,0,SES_F14F83C5E57F46BE8237111B71A1ECB2,Dhanbad,Gujarat,India,User Logout,0
725,1947.0,2026-01-06 16:42:33,2026-01-07 01:07:33,Success,OTP,31.136.55.21,Bangalore,0,SES_3B92643D74C2442B87EEF6175729CD97,Karaikudi,Arunachal Pradesh,India,User Logout,0
249,693.0,2026-05-13 22:42:50,2026-05-14 06:39:50,Success,Face ID,54.180.17.73,Hosur,2,SES_6AD37FDF198A4CEC975D31590FE1616F,Mehsana,Uttarakhand,India,User Logout,0
656,1874.0,2025-01-23 20:02:37,2025-01-23 20:30:37,Success,Fingerprint,147.123.53.78,Bhopal,0,SES_B1B888D5199E460E97A02B6956E0A8E3,Bally,Bihar,India,Session Timeout,0
448,170.0,2025-01-15 13:06:57,2025-01-16 00:44:57,Success,Password,32.58.159.206,Unnao,0,SES_3D4898BE6C53436ABAA2F9110B9D8EDF,Solapur,Jharkhand,India,Session Timeout,0
321,226.0,2025-01-03 17:30:02,,Blocked,Face ID,26.232.194.7,Latur,5,,Adoni,Kerala,India,,1
446,1930.0,2025-10-12 12:31:03,2025-10-12 23:54:03,Success,Password,86.173.200.97,Indore,0,SES_A4A2C87CCB0B4388AC5776677B20F72D,Vellore,Bihar,India,User Logout,0
7,1470.0,2025-09-05 05:27:12,2025-09-05 14:55:12,Success,Password,23.23.219.3,Loni,0,SES_8B3E1E766D03421C849641718940DE56,Tumkur,Bihar,India,Session Timeout,0
622,1275.0,2026-01-18 03:00:09,2026-01-18 06:12:09,Success,Password,99.223.191.255,Barasat,0,SES_B491B8BB48ED48B8A2362300F95265F3,Guna,Bihar,India,User Logout,0
100,,2025-05-05 00:14:22,2025-05-05 06:11:22,Success,Face ID,60.112.162.197,Pimpri-Chinchwad,0,SES_ED2FB1CD1B9A4755BC0A6EE2A4A5C104,Pune,Jharkhand,India,User Logout,0
996,1121.0,2025-03-13 06:47:21,2025-03-13 15:31:21,Success,OTP,115.13.24.238,Shahjahanpur,0,SES_57BC26159D7549A0BFE8122678C4EDE6,Jabalpur,Mizoram,India,User Logout,0
161,1264.0,2025-08-12 14:10:01,2025-08-12 20:57:01,Success,Password,193.28.215.58,Tadipatri,0,SES_52209D812F344351BBEC72509F9FCD32,Nellore,Mizoram,India,Session Timeout,0
